year,event,value
2004,Water Polo,70
2008,Water Polo,70
2012,Water Polo,70
1964,Football,70
2008,Swimming,70
1984,Cross Country Skiing,70
1988,Cross Country Skiing,70
2000,Cycling,70
1972,Football,70
2004,Volleyball,70
2012,Volleyball,70
1972,Handball,70
1976,Handball,70
2016,Rugby Sevens,70
2000,Football,70
2016,Taekwondo,70
2008,Athletics,70
1972,Alpine Skiing,70
2004,Judo,70
1936,Athletics,70
1948,Athletics,70
1984,Athletics,70
2004,Equestrianism,70
2016,Athletics,70
1992,Athletics,70
1972,Swimming,70
1976,Swimming,70
1956,Equestrianism,70
1964,Equestrianism,70
1976,Equestrianism,70
1996,Rowing,70
2000,Rowing,70
2016,Volleyball,70
2004,Fencing,70
2004,Athletics,70
2012,Judo,70
1960,Swimming,70
2008,Water Polo,70
2008,Cycling,70
2012,Cycling,70
2016,Cycling,70
1968,Shooting,70
1956,Ice Hockey,70
1960,Ice Hockey,70
1964,Fencing,70
2016,Football,70
1992,Equestrianism,70
2016,Football,70
2016,Judo,70
2000,Cycling,70
2012,Shooting,70
1968,Gymnastics,70
1972,Gymnastics,70
2008,Equestrianism,70
1976,Judo,70
1964,Cycling,70
1968,Cycling,70
1980,Shooting,70
1980,Athletics,70
1964,Canoeing,70
1984,Biathlon,70
1988,Biathlon,70
1992,Biathlon,70
2000,Athletics,70
1988,Equestrianism,70
2014,Cross Country Skiing,70
1952,Modern Pentathlon,70
2012,Athletics,70
2016,Athletics,70
2008,Athletics,70
2016,Athletics,70
1994,Freestyle Skiing,70
1998,Freestyle Skiing,70
1980,Fencing,70
1996,Cycling,70
2008,Swimming,70
1984,Equestrianism,70
2000,Sailing,70
2004,Sailing,70
2008,Sailing,70
2016,Football,70
1980,Shooting,70
1972,Hockey,70
1956,Ice Hockey,70
1960,Ice Hockey,70
1976,Cycling,70
1980,Cycling,70
1984,Cycling,70
1972,Shooting,70
1992,Baseball,70
1996,Rowing,70
1964,Volleyball,70
2000,Athletics,70
1936,Athletics,70
2016,Shooting,70
1976,Rowing,70
1948,Speed Skating,70
2016,Shooting,70
1984,Shooting,70
1964,Wrestling,70
1968,Wrestling,70
1972,Wrestling,70
1968,Swimming,70
1988,Sailing,70
1964,Sailing,70
1996,Cycling,70
2004,Judo,70
2008,Judo,70
1996,Rowing,70
2000,Rowing,70
1996,Shooting,70
1976,Equestrianism,70
1988,Equestrianism,70
2004,Archery,70
2008,Archery,70
2012,Archery,70
2016,Archery,70
1972,Swimming,70
1976,Swimming,70
1980,Swimming,70
1960,Canoeing,70
1980,Diving,70
1988,Athletics,70
1960,Cycling,70
2016,Hockey,70
2006,Alpine Skiing,70
2010,Alpine Skiing,70
1996,Athletics,70
2000,Athletics,70
2012,Rowing,70
2016,Rowing,70
1964,Wrestling,70
1976,Athletics,70
1992,Equestrianism,70
2000,Equestrianism,70
1964,Athletics,70
1968,Athletics,70
1992,Biathlon,70
2006,Speed Skating,70
1976,Boxing,70
1980,Boxing,70
1980,Football,70
2016,Wrestling,70
2014,Alpine Skiing,70
1980,Ice Hockey,70
1992,Shooting,70
1988,Athletics,70
1992,Athletics,70
1996,Athletics,70
1996,Athletics,70
2004,Cycling,70
1988,Table Tennis,70
1996,Rowing,70
2008,Tennis,70
2000,Diving,70
1960,Canoeing,70
1988,Swimming,70
1992,Swimming,70
1996,Swimming,70
1984,Swimming,70
2000,Athletics,70
2004,Athletics,70
2000,Athletics,70
2004,Athletics,70
2008,Athletics,70
1964,Ice Hockey,70
1968,Ice Hockey,70
1996,Softball,70
2000,Softball,70
2004,Softball,70
1984,Swimming,70
2012,Football,70
1992,Athletics,70
1984,Swimming,70
1976,Ice Hockey,70
1980,Ice Hockey,70
2004,Athletics,70
2008,Athletics,70
2012,Athletics,70
2006,Snowboarding,70
2004,Football,70
2012,Football,70
1980,Cycling,70
1992,Hockey,70
1996,Hockey,70
1968,Volleyball,70
1972,Volleyball,70
2004,Water Polo,70
1956,Athletics,70
1984,Football,70
2004,Swimming,70
1980,Athletics,70
1984,Athletics,70
1988,Athletics,70
2016,Sailing,70
2016,Rowing,70
1988,Athletics,70
1996,Athletics,70
1968,Nordic Combined,70
1964,Football,70
2000,Athletics,70
2004,Athletics,70
1988,Archery,70
1964,Cross Country Skiing,70
2008,Gymnastics,70
1952,Athletics,70
1988,Canoeing,70
1992,Canoeing,70
1972,Football,70
2008,Basketball,70
1960,Alpine Skiing,70
1964,Alpine Skiing,70
1988,Tennis,70
1976,Athletics,70
1980,Athletics,70
1984,Athletics,70
1988,Athletics,70
1992,Athletics,70
1996,Athletics,70
2004,Equestrianism,70
1964,Shooting,70
1984,Cross Country Skiing,70
1984,Athletics,70
1988,Athletics,70
2000,Swimming,70
1968,Football,70
1972,Athletics,70
1984,Water Polo,70
1988,Water Polo,70
1992,Water Polo,70
1996,Water Polo,70
2000,Water Polo,70
1988,Sailing,70
1992,Sailing,70
1968,Shooting,70
1976,Fencing,70
1956,Fencing,70
2016,Swimming,70
1968,Wrestling,70
1984,Hockey,70
2006,Alpine Skiing,70
2004,Tennis,70
2006,Alpine Skiing,70
2008,Football,70
1992,Athletics,70
1996,Athletics,70
2000,Athletics,70
1996,Hockey,70
2000,Hockey,70
2008,Fencing,70
2000,Archery,70
2008,Swimming,70
2012,Badminton,70
1984,Equestrianism,70
1984,Volleyball,70
2016,Athletics,70
2016,Athletics,70
1976,Cross Country Skiing,70
1980,Cross Country Skiing,70
1960,Athletics,70
1996,Football,70
2010,Biathlon,70
2014,Biathlon,70
2006,Biathlon,70
2004,Swimming,70
2012,Canoeing,70
2016,Canoeing,70
2004,Athletics,70
2008,Athletics,70
2012,Athletics,70
1996,Athletics,70
2000,Athletics,70
2004,Athletics,70
1976,Ski Jumping,70
1980,Ski Jumping,70
2000,Handball,70
1968,Equestrianism,70
1996,Judo,70
2000,Judo,70
2004,Judo,70
2008,Judo,70
2004,Canoeing,70
1992,Athletics,70
1964,Alpine Skiing,70
1968,Alpine Skiing,70
1976,Football,70
2016,Rowing,70
1972,Volleyball,70
1976,Athletics,70
1980,Athletics,70
1936,Athletics,70
1972,Rowing,70
1976,Rowing,70
2014,Snowboarding,70
2000,Tennis,70
2006,Snowboarding,70
2010,Snowboarding,70
1960,Sailing,70
2016,Triathlon,70
1964,Athletics,70
2012,Athletics,70
2016,Athletics,70
1996,Table Tennis,70
2000,Table Tennis,70
2004,Table Tennis,70
2008,Table Tennis,70
2012,Table Tennis,70
1996,Handball,70
1972,Athletics,70
1968,Bobsleigh,70
1992,Sailing,70
1928,Football,70
1936,Athletics,70
2004,Beach Volleyball,70
1976,Equestrianism,70
1984,Equestrianism,70
2008,Hockey,70
2008,Rowing,70
1988,Cycling,70
2016,Volleyball,70
1984,Figure Skating,70
2012,Canoeing,70
1952,Football,70
1984,Athletics,70
1988,Athletics,70
1992,Athletics,70
1896,Gymnastics,70
1972,Football,70
2000,Shooting,70
2012,Cycling,70
2014,Ice Hockey,70
1960,Boxing,70
2000,Tennis,70
2004,Tennis,70
2008,Tennis,70
1994,Nordic Combined,70
1964,Athletics,70
1960,Athletics,70
1972,Athletics,70
1964,Figure Skating,70
1968,Figure Skating,70
2008,Beach Volleyball,70
1964,Ice Hockey,70
1972,Ski Jumping,70
1976,Ski Jumping,70
2010,Alpine Skiing,70
2012,Rowing,70
2016,Rowing,70
2000,Athletics,70
1984,Fencing,70
1984,Basketball,70
2016,Swimming,70
1968,Basketball,70
1984,Athletics,70
1988,Athletics,70
1992,Athletics,70
2004,Volleyball,70
2008,Volleyball,70
2008,Swimming,70
2012,Swimming,70
2016,Swimming,70
1960,Wrestling,70
1988,Biathlon,70
2012,Diving,70
2008,Rowing,70
2012,Rowing,70
2016,Judo,70
1988,Shooting,70
1992,Shooting,70
1996,Shooting,70
2000,Shooting,70
2004,Shooting,70
2008,Shooting,70
2012,Shooting,70
1960,Gymnastics,70
1996,Tennis,70
2000,Tennis,70
1972,Basketball,70
1976,Basketball,70
1988,Athletics,70
2012,Athletics,70
2016,Athletics,70
2012,Beach Volleyball,70
1992,Alpine Skiing,70
1960,Alpine Skiing,70
1968,Alpine Skiing,70
1968,Wrestling,70
1964,Judo,70
1984,Basketball,70
1988,Basketball,70
2008,Athletics,70
2012,Athletics,70
2014,Bobsleigh,70
1968,Equestrianism,70
1976,Ice Hockey,70
1980,Football,70
1956,Water Polo,70
1960,Water Polo,70
1968,Shooting,70
1968,Athletics,70
1998,Alpine Skiing,70
2002,Alpine Skiing,70
1980,Archery,70
1976,Judo,70
2008,Basketball,70
1972,Equestrianism,70
1972,Luge,70
1992,Hockey,70
1996,Hockey,70
2008,Cycling,70
1988,Athletics,70
1992,Athletics,70
1996,Athletics,70
1984,Shooting,70
1996,Basketball,70
2004,Fencing,70
1952,Athletics,70
1956,Athletics,70
2016,Football,70
2006,Cross Country Skiing,70
2010,Cross Country Skiing,70
2014,Cross Country Skiing,70
2010,Ice Hockey,70
2016,Weightlifting,70
1968,Biathlon,70
1972,Biathlon,70
1984,Swimming,70
1960,Ice Hockey,70
1964,Ice Hockey,70
1994,Speed Skating,70
1998,Speed Skating,70
2002,Speed Skating,70
2006,Speed Skating,70
2016,Badminton,70
1984,Speed Skating,70
1968,Volleyball,70
1956,Athletics,70
1960,Athletics,70
1960,Swimming,70
1956,Basketball,70
1960,Basketball,70
1964,Swimming,70
1976,Water Polo,70
1988,Tennis,70
1996,Athletics,70
2004,Athletics,70
2016,Athletics,70
2004,Sailing,70
2008,Sailing,70
1992,Badminton,70
1996,Badminton,70
1972,Judo,70
2016,Rowing,70
1936,Sailing,70
1988,Football,70
1980,Athletics,70
1984,Athletics,70
1968,Cross Country Skiing,70
2008,Canoeing,70
1976,Cycling,70
2016,Football,70
1972,Cycling,70
1952,Hockey,70
2008,Swimming,70
1984,Athletics,70
1988,Athletics,70
1984,Athletics,70
1988,Athletics,70
2016,Football,70
2016,Swimming,70
1992,Canoeing,70
1996,Canoeing,70
1996,Football,70
1972,Canoeing,70
1976,Canoeing,70
1952,Gymnastics,70
1956,Gymnastics,70
1996,Cycling,70
2000,Cycling,70
2016,Canoeing,70
1960,Hockey,70
1964,Hockey,70
1968,Hockey,70
2010,Cross Country Skiing,70
1976,Athletics,70
1984,Athletics,70
2000,Canoeing,70
2008,Gymnastics,70
2012,Athletics,70
1964,Athletics,70
1968,Hockey,70
1972,Hockey,70
1976,Hockey,70
2016,Hockey,70
2016,Hockey,70
1968,Hockey,70
1972,Hockey,70
1972,Hockey,70
1972,Hockey,70
1980,Basketball,70
2004,Hockey,70
2016,Hockey,70
2008,Hockey,70
1964,Hockey,70
1976,Hockey,70
1964,Hockey,70
1988,Hockey,70
1960,Hockey,70
1964,Hockey,70
1968,Hockey,70
1972,Hockey,70
1984,Sailing,70
1996,Rowing,70
1952,Cross Country Skiing,70
1988,Swimming,70
1956,Athletics,70
1964,Ice Hockey,70
1968,Shooting,70
1964,Diving,70
2008,Cycling,70
2016,Cycling,70
2004,Handball,70
2008,Athletics,70
1976,Wrestling,70
1980,Wrestling,70
2008,Rowing,70
2012,Rowing,70
1992,Cross Country Skiing,70
1994,Cross Country Skiing,70
2002,Cross Country Skiing,70
1972,Cross Country Skiing,70
1976,Cross Country Skiing,70
1988,Handball,70
1992,Handball,70
1996,Handball,70
2016,Basketball,70
2016,Cycling,70
1980,Cycling,70
1972,Fencing,70
1968,Football,70
2008,Judo,70
2012,Judo,70
2014,Alpine Skiing,70
1972,Athletics,70
1964,Ice Hockey,70
1968,Ice Hockey,70
1996,Athletics,70
2000,Athletics,70
2004,Table Tennis,70
2008,Table Tennis,70
2012,Table Tennis,70
2008,Water Polo,70
1996,Equestrianism,70
1996,Hockey,70
1924,Ice Hockey,70
1976,Swimming,70
1980,Swimming,70
1996,Softball,70
2000,Softball,70
2016,Hockey,70
1992,Athletics,70
1996,Athletics,70
1968,Athletics,70
1988,Cycling,70
2016,Canoeing,70
1960,Equestrianism,70
1956,Figure Skating,70
1964,Figure Skating,70
2008,Hockey,70
1976,Shooting,70
1980,Shooting,70
1992,Shooting,70
1964,Sailing,70
2004,Archery,70
2008,Archery,70
1980,Diving,70
1980,Football,70
2016,Handball,70
2004,Swimming,70
2014,Biathlon,70
2008,Rowing,70
2012,Rowing,70
2016,Rowing,70
2004,Taekwondo,70
2008,Taekwondo,70
1988,Basketball,70
1960,Athletics,70
1964,Athletics,70
1980,Athletics,70
1956,Equestrianism,70
1960,Equestrianism,70
1964,Fencing,70
2016,Cycling,70
2012,Badminton,70
2016,Badminton,70
2008,Football,70
2000,Athletics,70
2012,Taekwondo,70
1976,Handball,70
1996,Sailing,70
2000,Sailing,70
1952,Athletics,70
1984,Wrestling,70
1996,Athletics,70
1988,Swimming,70
2006,Cross Country Skiing,70
2010,Cross Country Skiing,70
1968,Canoeing,70
1972,Canoeing,70
1976,Canoeing,70
1980,Rowing,70
1960,Football,70
1996,Sailing,70
1968,Shooting,70
2000,Rowing,70
2010,Bobsleigh,70
2008,Sailing,70
1972,Canoeing,70
1968,Athletics,70
1988,Cross Country Skiing,70
1964,Biathlon,70
1968,Biathlon,70
1988,Fencing,70
1992,Fencing,70
2002,Cross Country Skiing,70
2006,Cross Country Skiing,70
2010,Cross Country Skiing,70
1964,Cycling,70
1968,Football,70
1976,Sailing,70
1904,Boxing,70
2016,Triathlon,70
1952,Sailing,70
1984,Cycling,70
1968,Bobsleigh,70
1952,Equestrianism,70
1956,Equestrianism,70
1960,Equestrianism,70
1980,Water Polo,70
1960,Wrestling,70
1972,Boxing,70
1976,Boxing,70
1968,Shooting,70
2004,Cycling,70
1976,Athletics,70
2012,Rowing,70
1980,Modern Pentathlon,70
1992,Modern Pentathlon,70
2008,Athletics,70
1992,Alpine Skiing,70
1994,Alpine Skiing,70
2012,Equestrianism,70
2016,Equestrianism,70
1980,Rowing,70
1992,Cycling,70
1996,Cycling,70
2000,Cycling,70
2004,Cycling,70
2004,Rowing,70
2008,Rowing,70
2008,Athletics,70
1972,Athletics,70
1976,Athletics,70
1956,Swimming,70
1960,Swimming,70
1972,Ski Jumping,70
1976,Ski Jumping,70
1984,Modern Pentathlon,70
1988,Modern Pentathlon,70
1992,Modern Pentathlon,70
1992,Baseball,70
1992,Cycling,70
1992,Cycling,70
1972,Cycling,70
1980,Rowing,70
1936,Athletics,70
1996,Softball,70
1960,Swimming,70
2004,Athletics,70
1988,Equestrianism,70
1992,Athletics,70
1968,Athletics,70
2004,Water Polo,70
2008,Water Polo,70
1984,Cycling,70
1972,Canoeing,70
1976,Canoeing,70
1980,Canoeing,70
2000,Shooting,70
1988,Cycling,70
1992,Cycling,70
1996,Cycling,70
2000,Cycling,70
2004,Cycling,70
2002,Curling,70
1968,Speed Skating,70
2016,Sailing,70
1972,Swimming,70
1968,Football,70
1996,Rowing,70
2016,Football,70
1952,Gymnastics,70
1956,Gymnastics,70
1960,Gymnastics,70
1976,Judo,70
1984,Wrestling,70
1972,Swimming,70
1980,Alpine Skiing,70
1984,Alpine Skiing,70
2000,Swimming,70
1976,Basketball,70
1980,Athletics,70
1984,Bobsleigh,70
2008,Cycling,70
2012,Cycling,70
2016,Cycling,70
1992,Canoeing,70
1956,Basketball,70
1960,Athletics,70
1964,Basketball,70
1988,Modern Pentathlon,70
1992,Modern Pentathlon,70
1964,Athletics,70
1968,Athletics,70
2006,Alpine Skiing,70
2010,Alpine Skiing,70
2012,Athletics,70
2016,Athletics,70
1996,Cycling,70
1960,Athletics,70
1964,Athletics,70
1968,Athletics,70
1972,Athletics,70
1994,Cross Country Skiing,70
2006,Cross Country Skiing,70
1976,Archery,70
1976,Fencing,70
1984,Fencing,70
1996,Sailing,70
2000,Sailing,70
2004,Sailing,70
2008,Sailing,70
1968,Shooting,70
1906,Wrestling,70
1968,Diving,70
1972,Diving,70
1976,Luge,70
1980,Luge,70
1964,Canoeing,70
2016,Rowing,70
2012,Hockey,70
2008,Swimming,70
1968,Sailing,70
1972,Sailing,70
1976,Sailing,70
1992,Table Tennis,70
1996,Table Tennis,70
2000,Table Tennis,70
2016,Cycling,70
1968,Cycling,70
1956,Athletics,70
1960,Athletics,70
1972,Cycling,70
1996,Football,70
1992,Athletics,70
1984,Speed Skating,70
1908,Athletics,70
1984,Wrestling,70
1972,Archery,70
1976,Archery,70
1980,Archery,70
1964,Diving,70
1994,Figure Skating,70
1998,Figure Skating,70
1976,Athletics,70
1964,Alpine Skiing,70
1968,Alpine Skiing,70
2016,Beach Volleyball,70
1936,Athletics,70
2010,Luge,70
1996,Table Tennis,70
2000,Table Tennis,70
1988,Cycling,70
1992,Cycling,70
1992,Table Tennis,70
2000,Table Tennis,70
1960,Athletics,70
1956,Athletics,70
1960,Athletics,70
2004,Triathlon,70
2008,Triathlon,70
1972,Equestrianism,70
2000,Athletics,70
2004,Athletics,70
2008,Athletics,70
1984,Fencing,70
1992,Fencing,70
1996,Fencing,70
1976,Cycling,70
1980,Fencing,70
1988,Fencing,70
1924,Athletics,70
1980,Modern Pentathlon,70
2008,Athletics,70
2012,Athletics,70
2016,Athletics,70
1976,Biathlon,70
1996,Tennis,70
2000,Tennis,70
2010,Skeleton,70
2012,Sailing,70
2012,Judo,70
2016,Judo,70
1968,Equestrianism,70
1972,Equestrianism,70
1976,Equestrianism,70
2012,Badminton,70
1984,Weightlifting,70
1988,Weightlifting,70
1980,Volleyball,70
1984,Volleyball,70
1988,Volleyball,70
1968,Wrestling,70
1992,Volleyball,70
1996,Volleyball,70
2008,Volleyball,70
1956,Ski Jumping,70
1960,Ski Jumping,70
1964,Shooting,70
1952,Athletics,70
1984,Athletics,70
1988,Athletics,70
1992,Athletics,70
1964,Athletics,70
1968,Football,70
2008,Athletics,70
2012,Athletics,70
2004,Football,70
1972,Sailing,70
1992,Athletics,70
2016,Rugby Sevens,70
2000,Football,70
1960,Rowing,70
2016,Canoeing,70
2008,Swimming,70
2012,Swimming,70
2016,Swimming,70
2016,Badminton,70
2004,Rowing,70
2008,Rowing,70
1994,Cross Country Skiing,70
1996,Cycling,70
2000,Cycling,70
1992,Athletics,70
1996,Athletics,70
2016,Swimming,70
1994,Biathlon,70
1998,Biathlon,70
1984,Biathlon,70
1988,Biathlon,70
1992,Biathlon,70
2016,Archery,70
2012,Swimming,70
1976,Diving,70
1980,Diving,70
2004,Basketball,70
2008,Basketball,70
2012,Basketball,70
2016,Basketball,70
1980,Alpine Skiing,70
2008,Rowing,70
2012,Rowing,70
2016,Rowing,70
1988,Canoeing,70
1972,Judo,70
1976,Judo,70
1980,Athletics,70
1984,Equestrianism,70
1988,Equestrianism,70
1992,Equestrianism,70
1976,Football,70
1968,Athletics,70
1976,Athletics,70
1972,Athletics,70
1984,Sailing,70
2004,Athletics,70
2008,Athletics,70
1968,Gymnastics,70
2014,Luge,70
1960,Swimming,70
1964,Swimming,70
1988,Ice Hockey,70
1964,Cycling,70
2008,Athletics,70
2012,Judo,70
1972,Alpine Skiing,70
2008,Cycling,70
2012,Cycling,70
2016,Cycling,70
2002,Snowboarding,70
1988,Rowing,70
1992,Rowing,70
1964,Volleyball,70
1912,Athletics,70
2012,Athletics,70
2008,Football,70
2012,Rowing,70
2016,Rowing,70
1984,Biathlon,70
1988,Biathlon,70
1992,Biathlon,70
1988,Rowing,70
2014,Freestyle Skiing,70
2004,Triathlon,70
1988,Equestrianism,70
2000,Equestrianism,70
1964,Cycling,70
1968,Cycling,70
2012,Basketball,70
2016,Basketball,70
2014,Snowboarding,70
1956,Sailing,70
1964,Sailing,70
2008,Football,70
1960,Cycling,70
2008,Rowing,70
1988,Cross Country Skiing,70
2016,Sailing,70
1968,Wrestling,70
1984,Athletics,70
1988,Athletics,70
1996,Athletics,70
2000,Athletics,70
2008,Softball,70
1992,Shooting,70
1996,Shooting,70
2000,Shooting,70
1996,Hockey,70
2000,Hockey,70
2004,Hockey,70
1998,Nordic Combined,70
1956,Gymnastics,70
1960,Gymnastics,70
1964,Gymnastics,70
1998,Freestyle Skiing,70
1996,Rowing,70
2000,Rowing,70
1964,Football,70
2004,Fencing,70
2012,Fencing,70
2016,Fencing,70
1988,Handball,70
1960,Football,70
2004,Rowing,70
1964,Hockey,70
1960,Athletics,70
1964,Athletics,70
1924,Athletics,70
1928,Athletics,70
1972,Athletics,70
1988,Athletics,70
1972,Canoeing,70
1976,Shooting,70
1984,Shooting,70
1988,Shooting,70
2012,Cycling,70
1996,Modern Pentathlon,70
1992,Table Tennis,70
1996,Table Tennis,70
2000,Table Tennis,70
2004,Table Tennis,70
2008,Table Tennis,70
2012,Table Tennis,70
2016,Table Tennis,70
1968,Ice Hockey,70
2012,Cycling,70
1984,Judo,70
1988,Judo,70
1988,Sailing,70
2004,Water Polo,70
2002,Figure Skating,70
2006,Figure Skating,70
1972,Athletics,70
1980,Athletics,70
1972,Speed Skating,70
1976,Speed Skating,70
2000,Rowing,70
2004,Rowing,70
1972,Athletics,70
1988,Athletics,70
1992,Athletics,70
2014,Snowboarding,70
1968,Modern Pentathlon,70
2004,Hockey,70
1988,Cycling,70
1972,Shooting,70
1976,Shooting,70
2000,Judo,70
1960,Football,70
2012,Athletics,70
2004,Athletics,70
1968,Luge,70
1972,Alpine Skiing,70
1976,Alpine Skiing,70
1968,Cycling,70
1988,Cycling,70
1992,Cycling,70
1972,Athletics,70
2000,Rowing,70
2004,Rowing,70
1960,Sailing,70
2004,Badminton,70
2012,Handball,70
1960,Swimming,70
1956,Athletics,70
1960,Athletics,70
1964,Athletics,70
2000,Athletics,70
1992,Canoeing,70
1996,Canoeing,70
2002,Ice Hockey,70
1992,Ski Jumping,70
1994,Ski Jumping,70
2008,Hockey,70
2012,Hockey,70
2016,Hockey,70
1994,Ski Jumping,70
1998,Ski Jumping,70
2002,Ski Jumping,70
2004,Canoeing,70
2008,Canoeing,70
2012,Canoeing,70
1996,Rowing,70
1968,Water Polo,70
2016,Shooting,70
1968,Modern Pentathlon,70
2000,Fencing,70
2016,Judo,70
1972,Shooting,70
1976,Shooting,70
2008,Athletics,70
2012,Gymnastics,70
2016,Athletics,70
2004,Handball,70
1964,Swimming,70
1988,Tennis,70
1992,Athletics,70
1996,Athletics,70
2012,Archery,70
1964,Athletics,70
1972,Athletics,70
2004,Fencing,70
2010,Ice Hockey,70
2014,Ice Hockey,70
1952,Athletics,70
2000,Sailing,70
1994,Figure Skating,70
1968,Swimming,70
1928,Cycling,70
1984,Athletics,70
2012,Athletics,70
2016,Cycling,70
1972,Hockey,70
2000,Football,70
1900,Athletics,70
2008,Athletics,70
2012,Athletics,70
2016,Athletics,70
2012,Cycling,70
2016,Cycling,70
1948,Hockey,70
1956,Hockey,70
2000,Judo,70
2004,Judo,70
2008,Judo,70
1972,Gymnastics,70
1976,Equestrianism,70
1980,Equestrianism,70
2006,Alpine Skiing,70
1964,Hockey,70
2006,Figure Skating,70
2010,Figure Skating,70
1992,Baseball,70
2008,Rowing,70
2012,Rowing,70
1998,Alpine Skiing,70
2002,Alpine Skiing,70
2008,Beach Volleyball,70
2016,Swimming,70
2016,Water Polo,70
2002,Speed Skating,70
1948,Basketball,70
1956,Athletics,70
1960,Athletics,70
2016,Cycling,70
1968,Shooting,70
1972,Shooting,70
2016,Swimming,70
2010,Ice Hockey,70
2014,Ice Hockey,70
2006,Freestyle Skiing,70
1968,Fencing,70
1972,Fencing,70
1980,Swimming,70
1984,Swimming,70
1952,Athletics,70
1980,Gymnastics,70
2008,Sailing,70
2012,Sailing,70
2016,Sailing,70
1984,Hockey,70
2016,Hockey,70
2004,Equestrianism,70
1992,Athletics,70
1980,Swimming,70
1984,Swimming,70
1972,Judo,70
1984,Sailing,70
1992,Sailing,70
2016,Rowing,70
1992,Badminton,70
1996,Badminton,70
2000,Badminton,70
1952,Fencing,70
1956,Fencing,70
1960,Fencing,70
2016,Hockey,70
2002,Figure Skating,70
2006,Figure Skating,70
2010,Figure Skating,70
1980,Cycling,70
1992,Cycling,70
2000,Water Polo,70
2008,Athletics,70
2004,Sailing,70
2012,Cycling,70
2016,Rowing,70
1948,Athletics,70
2012,Hockey,70
2006,Nordic Combined,70
1968,Athletics,70
2016,Athletics,70
1964,Swimming,70
2000,Cycling,70
2004,Cycling,70
1996,Equestrianism,70
2000,Equestrianism,70
2004,Equestrianism,70
2004,Rowing,70
1984,Cycling,70
1964,Canoeing,70
2000,Archery,70
1972,Cross Country Skiing,70
1976,Cross Country Skiing,70
1968,Hockey,70
2016,Tennis,70
2008,Rowing,70
2012,Rowing,70
1992,Badminton,70
1998,Snowboarding,70
1988,Cycling,70
1980,Cross Country Skiing,70
1984,Cross Country Skiing,70
1988,Cross Country Skiing,70
1992,Cross Country Skiing,70
1994,Cross Country Skiing,70
1980,Hockey,70
1960,Gymnastics,70
1964,Gymnastics,70
2004,Volleyball,70
2012,Volleyball,70
1968,Wrestling,70
1968,Football,70
1992,Water Polo,70
2016,Judo,70
1964,Wrestling,70
1968,Wrestling,70
1992,Athletics,70
1996,Athletics,70
1968,Football,70
1998,Alpine Skiing,70
2002,Alpine Skiing,70
2006,Cross Country Skiing,70
2010,Cross Country Skiing,70
2016,Football,70
1996,Canoeing,70
1972,Athletics,70
1976,Athletics,70
1980,Equestrianism,70
1968,Athletics,70
1972,Athletics,70
2010,Cross Country Skiing,70
2014,Cross Country Skiing,70
2008,Fencing,70
2012,Fencing,70
2016,Fencing,70
2012,Wrestling,70
2016,Wrestling,70
1996,Rowing,70
2000,Rowing,70
1936,Athletics,70
1984,Football,70
2000,Judo,70
1960,Swimming,70
1964,Swimming,70
1968,Swimming,70
1968,Athletics,70
2016,Athletics,70
2014,Alpine Skiing,70
1968,Football,70
1992,Swimming,70
1968,Hockey,70
2012,Rowing,70
2016,Rowing,70
1992,Shooting,70
2010,Ice Hockey,70
2014,Ice Hockey,70
1972,Judo,70
1976,Judo,70
1988,Athletics,70
1960,Gymnastics,70
1964,Gymnastics,70
2016,Badminton,70
1968,Swimming,70
2000,Shooting,70
1968,Canoeing,70
1968,Shooting,70
2006,Cross Country Skiing,70
2010,Cross Country Skiing,70
1988,Basketball,70
2012,Cycling,70
1972,Modern Pentathlon,70
2008,Volleyball,70
1976,Athletics,70
2016,Canoeing,70
1972,Volleyball,70
1972,Swimming,70
1980,Hockey,70
1980,Handball,70
1984,Handball,70
2004,Athletics,70
2012,Cycling,70
2016,Cycling,70
1968,Athletics,70
1972,Athletics,70
1992,Ski Jumping,70
2016,Swimming,70
1968,Nordic Combined,70
2004,Handball,70
1992,Alpine Skiing,70
1994,Alpine Skiing,70
2002,Figure Skating,70
2006,Figure Skating,70
1960,Cycling,70
1988,Athletics,70
1960,Hockey,70
1972,Diving,70
1960,Canoeing,70
1964,Canoeing,70
1972,Ski Jumping,70
1976,Ski Jumping,70
1976,Cycling,70
1996,Volleyball,70
1936,Athletics,70
1992,Cross Country Skiing,70
1994,Cross Country Skiing,70
2012,Tennis,70
2016,Tennis,70
1972,Swimming,70
1960,Boxing,70
2012,Fencing,70
2016,Fencing,70
2002,Ice Hockey,70
2010,Ice Hockey,70
2002,Biathlon,70
2006,Biathlon,70
2010,Biathlon,70
2012,Handball,70
2016,Handball,70
1980,Athletics,70
2008,Water Polo,70
1976,Judo,70
2000,Cycling,70
1996,Modern Pentathlon,70
1960,Athletics,70
1992,Handball,70
1998,Curling,70
2010,Curling,70
2000,Canoeing,70
2004,Canoeing,70
2008,Canoeing,70
2012,Canoeing,70
1972,Swimming,70
1972,Ice Hockey,70
1976,Ice Hockey,70
1980,Ice Hockey,70
2012,Athletics,70
1988,Cross Country Skiing,70
1968,Volleyball,70
1984,Ski Jumping,70
2008,Canoeing,70
2012,Canoeing,70
2016,Canoeing,70
2000,Trampolining,70
1992,Shooting,70
2012,Handball,70
2016,Handball,70
2000,Athletics,70
2004,Swimming,70
2008,Swimming,70
